title,artist,url,features
Bazooka,Jan Jones,https://open.spotify.com/track/1O2xI84CzVfGKOW3ZOTI8p,"{'danceability': 0.917, 'energy': 0.523, 'key': 3, 'loudness': -7.974, 'mode': 1, 'speechiness': 0.0737, 'acousticness': 0.435, 'instrumentalness': 0, 'liveness': 0.0464, 'valence': 0.65, 'tempo': 102.09, 'type': 'audio_features', 'id': '1O2xI84CzVfGKOW3ZOTI8p', 'uri': 'spotify:track:1O2xI84CzVfGKOW3ZOTI8p', 'track_href': 'https://api.spotify.com/v1/tracks/1O2xI84CzVfGKOW3ZOTI8p', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1O2xI84CzVfGKOW3ZOTI8p', 'duration_ms': 89694, 'time_signature': 4}"
Bazooka,Jan Jones,https://open.spotify.com/track/3fZWn6QxBAfb8iajHJeQfZ,"{'danceability': 0.646, 'energy': 0.931, 'key': 1, 'loudness': -2.506, 'mode': 1, 'speechiness': 0.0595, 'acousticness': 5.3e-05, 'instrumentalness': 0.778, 'liveness': 0.0724, 'valence': 0.139, 'tempo': 179.979, 'type': 'audio_features', 'id': '3fZWn6QxBAfb8iajHJeQfZ', 'uri': 'spotify:track:3fZWn6QxBAfb8iajHJeQfZ', 'track_href': 'https://api.spotify.com/v1/tracks/3fZWn6QxBAfb8iajHJeQfZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3fZWn6QxBAfb8iajHJeQfZ', 'duration_ms': 309833, 'time_signature': 4}"
BAZOOKA,Jan Jones,https://open.spotify.com/track/3qzmM6di6EvgSt4CSzwXDU,"{'danceability': 0.663, 'energy': 0.633, 'key': 1, 'loudness': -9.77, 'mode': 1, 'speechiness': 0.179, 'acousticness': 0.281, 'instrumentalness': 0.000894, 'liveness': 0.386, 'valence': 0.733, 'tempo': 144.611, 'type': 'audio_features', 'id': '3qzmM6di6EvgSt4CSzwXDU', 'uri': 'spotify:track:3qzmM6di6EvgSt4CSzwXDU', 'track_href': 'https://api.spotify.com/v1/tracks/3qzmM6di6EvgSt4CSzwXDU', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3qzmM6di6EvgSt4CSzwXDU', 'duration_ms': 99315, 'time_signature': 4}"
Bazooka,Bazooka,https://open.spotify.com/track/3ufID66NGukmmp6mEOGq3I,"{'danceability': 0.656, 'energy': 0.787, 'key': 11, 'loudness': -6.344, 'mode': 0, 'speechiness': 0.219, 'acousticness': 0.179, 'instrumentalness': 0.36, 'liveness': 0.113, 'valence': 0.235, 'tempo': 197.973, 'type': 'audio_features', 'id': '3ufID66NGukmmp6mEOGq3I', 'uri': 'spotify:track:3ufID66NGukmmp6mEOGq3I', 'track_href': 'https://api.spotify.com/v1/tracks/3ufID66NGukmmp6mEOGq3I', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3ufID66NGukmmp6mEOGq3I', 'duration_ms': 136970, 'time_signature': 4}"
Bazooka (Sped Up),Bazooka,https://open.spotify.com/track/6PjEL7EjU8PHot1FzdWDLe,"{'danceability': 0.839, 'energy': 0.683, 'key': 7, 'loudness': -4.602, 'mode': 1, 'speechiness': 0.0548, 'acousticness': 0.223, 'instrumentalness': 9.9e-06, 'liveness': 0.0554, 'valence': 0.747, 'tempo': 116.169, 'type': 'audio_features', 'id': '6PjEL7EjU8PHot1FzdWDLe', 'uri': 'spotify:track:6PjEL7EjU8PHot1FzdWDLe', 'track_href': 'https://api.spotify.com/v1/tracks/6PjEL7EjU8PHot1FzdWDLe', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6PjEL7EjU8PHot1FzdWDLe', 'duration_ms': 78764, 'time_signature': 4}"
BOSOZOKU,Bazooka,https://open.spotify.com/track/2yY3WvOQRPyUXb8gYeyH5S,"{'danceability': 0.652, 'energy': 0.827, 'key': 11, 'loudness': -3.401, 'mode': 1, 'speechiness': 0.0924, 'acousticness': 0.000426, 'instrumentalness': 0.00351, 'liveness': 0.309, 'valence': 0.308, 'tempo': 179.998, 'type': 'audio_features', 'id': '2yY3WvOQRPyUXb8gYeyH5S', 'uri': 'spotify:track:2yY3WvOQRPyUXb8gYeyH5S', 'track_href': 'https://api.spotify.com/v1/tracks/2yY3WvOQRPyUXb8gYeyH5S', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2yY3WvOQRPyUXb8gYeyH5S', 'duration_ms': 174344, 'time_signature': 4}"
Ex-Boyfriend Beat,Bazooka,https://open.spotify.com/track/5jDlIwOR68mZ7CTLiwEBc0,"{'danceability': 0.789, 'energy': 0.695, 'key': 11, 'loudness': -9.418, 'mode': 1, 'speechiness': 0.0838, 'acousticness': 0.00139, 'instrumentalness': 0.00517, 'liveness': 0.22, 'valence': 0.552, 'tempo': 108.746, 'type': 'audio_features', 'id': '5jDlIwOR68mZ7CTLiwEBc0', 'uri': 'spotify:track:5jDlIwOR68mZ7CTLiwEBc0', 'track_href': 'https://api.spotify.com/v1/tracks/5jDlIwOR68mZ7CTLiwEBc0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5jDlIwOR68mZ7CTLiwEBc0', 'duration_ms': 150960, 'time_signature': 4}"
Bazooka Bubble Gum,Bazooka,https://open.spotify.com/track/3u0Hhw3p5T41LWeZIxEHlk,"{'danceability': 0.736, 'energy': 0.773, 'key': 0, 'loudness': -8.992, 'mode': 1, 'speechiness': 0.695, 'acousticness': 0.148, 'instrumentalness': 0, 'liveness': 0.0863, 'valence': 0.49, 'tempo': 216.187, 'type': 'audio_features', 'id': '3u0Hhw3p5T41LWeZIxEHlk', 'uri': 'spotify:track:3u0Hhw3p5T41LWeZIxEHlk', 'track_href': 'https://api.spotify.com/v1/tracks/3u0Hhw3p5T41LWeZIxEHlk', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3u0Hhw3p5T41LWeZIxEHlk', 'duration_ms': 109267, 'time_signature': 4}"
Hood hustle,Bazooka,https://open.spotify.com/track/3sSsmLZX9gGhKDCzvmAFZi,"{'danceability': 0.665, 'energy': 0.747, 'key': 1, 'loudness': -4.447, 'mode': 0, 'speechiness': 0.455, 'acousticness': 0.333, 'instrumentalness': 0, 'liveness': 0.398, 'valence': 0.878, 'tempo': 80.234, 'type': 'audio_features', 'id': '3sSsmLZX9gGhKDCzvmAFZi', 'uri': 'spotify:track:3sSsmLZX9gGhKDCzvmAFZi', 'track_href': 'https://api.spotify.com/v1/tracks/3sSsmLZX9gGhKDCzvmAFZi', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3sSsmLZX9gGhKDCzvmAFZi', 'duration_ms': 70635, 'time_signature': 4}"
RED LADY,Bazooka,https://open.spotify.com/track/5UHNN2ftt5AQFQ0I7xPGta,"{'danceability': 0.493, 'energy': 0.851, 'key': 6, 'loudness': -4.953, 'mode': 1, 'speechiness': 0.0304, 'acousticness': 0.53, 'instrumentalness': 0.00355, 'liveness': 0.223, 'valence': 0.887, 'tempo': 94.002, 'type': 'audio_features', 'id': '5UHNN2ftt5AQFQ0I7xPGta', 'uri': 'spotify:track:5UHNN2ftt5AQFQ0I7xPGta', 'track_href': 'https://api.spotify.com/v1/tracks/5UHNN2ftt5AQFQ0I7xPGta', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5UHNN2ftt5AQFQ0I7xPGta', 'duration_ms': 150827, 'time_signature': 4}"
Storia d'Amore,Bazooka,https://open.spotify.com/track/4vQm8TusigAuzViy59DxuU,"{'danceability': 0.165, 'energy': 0.409, 'key': 7, 'loudness': -10.047, 'mode': 1, 'speechiness': 0.0331, 'acousticness': 0.907, 'instrumentalness': 0.00157, 'liveness': 0.0785, 'valence': 0.0985, 'tempo': 171.226, 'type': 'audio_features', 'id': '4vQm8TusigAuzViy59DxuU', 'uri': 'spotify:track:4vQm8TusigAuzViy59DxuU', 'track_href': 'https://api.spotify.com/v1/tracks/4vQm8TusigAuzViy59DxuU', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4vQm8TusigAuzViy59DxuU', 'duration_ms': 243787, 'time_signature': 3}"
"La traviata / Act I: ""Libiamo ne'lieti calici""",Bazooka,https://open.spotify.com/track/0jz8nxpCKDgfJhaJZXIBnu,"{'danceability': 0.398, 'energy': 0.151, 'key': 10, 'loudness': -19.042, 'mode': 1, 'speechiness': 0.0569, 'acousticness': 0.95, 'instrumentalness': 2.66e-06, 'liveness': 0.546, 'valence': 0.365, 'tempo': 116.147, 'type': 'audio_features', 'id': '0jz8nxpCKDgfJhaJZXIBnu', 'uri': 'spotify:track:0jz8nxpCKDgfJhaJZXIBnu', 'track_href': 'https://api.spotify.com/v1/tracks/0jz8nxpCKDgfJhaJZXIBnu', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0jz8nxpCKDgfJhaJZXIBnu', 'duration_ms': 184107, 'time_signature': 4}"
ROADIE FOR THE BAND,Bazooka,https://open.spotify.com/track/6Q5Is0mpf2ZtDiDS38vZBb,"{'danceability': 0.528, 'energy': 0.884, 'key': 0, 'loudness': -6.108, 'mode': 1, 'speechiness': 0.0761, 'acousticness': 0.377, 'instrumentalness': 2.77e-05, 'liveness': 0.339, 'valence': 0.775, 'tempo': 144.225, 'type': 'audio_features', 'id': '6Q5Is0mpf2ZtDiDS38vZBb', 'uri': 'spotify:track:6Q5Is0mpf2ZtDiDS38vZBb', 'track_href': 'https://api.spotify.com/v1/tracks/6Q5Is0mpf2ZtDiDS38vZBb', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6Q5Is0mpf2ZtDiDS38vZBb', 'duration_ms': 195880, 'time_signature': 4}"
PUMPING THE WATER,Phil Cordell,https://open.spotify.com/track/2BsEqi0ocN7w2SAvSPxjQx,"{'danceability': 0.509, 'energy': 0.659, 'key': 9, 'loudness': -5.88, 'mode': 1, 'speechiness': 0.039, 'acousticness': 0.215, 'instrumentalness': 0, 'liveness': 0.609, 'valence': 0.89, 'tempo': 103.048, 'type': 'audio_features', 'id': '2BsEqi0ocN7w2SAvSPxjQx', 'uri': 'spotify:track:2BsEqi0ocN7w2SAvSPxjQx', 'track_href': 'https://api.spotify.com/v1/tracks/2BsEqi0ocN7w2SAvSPxjQx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2BsEqi0ocN7w2SAvSPxjQx', 'duration_ms': 152560, 'time_signature': 4}"
JULIE,Phil Cordell,https://open.spotify.com/track/7cLEWHp2HIe4mE1stwCO83,"{'danceability': 0.36, 'energy': 0.599, 'key': 7, 'loudness': -9.404, 'mode': 1, 'speechiness': 0.0292, 'acousticness': 0.00402, 'instrumentalness': 0.543, 'liveness': 0.116, 'valence': 0.135, 'tempo': 90.291, 'type': 'audio_features', 'id': '7cLEWHp2HIe4mE1stwCO83', 'uri': 'spotify:track:7cLEWHp2HIe4mE1stwCO83', 'track_href': 'https://api.spotify.com/v1/tracks/7cLEWHp2HIe4mE1stwCO83', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7cLEWHp2HIe4mE1stwCO83', 'duration_ms': 298573, 'time_signature': 4}"
I WILL RETURN,Phil Cordell,https://open.spotify.com/track/6tA4awb1osTETzPNdClGka,"{'danceability': 0.617, 'energy': 0.68, 'key': 6, 'loudness': -9.069, 'mode': 0, 'speechiness': 0.0398, 'acousticness': 0.026, 'instrumentalness': 0.00251, 'liveness': 0.0384, 'valence': 0.569, 'tempo': 140.917, 'type': 'audio_features', 'id': '6tA4awb1osTETzPNdClGka', 'uri': 'spotify:track:6tA4awb1osTETzPNdClGka', 'track_href': 'https://api.spotify.com/v1/tracks/6tA4awb1osTETzPNdClGka', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6tA4awb1osTETzPNdClGka', 'duration_ms': 197507, 'time_signature': 4}"
LONDONDERRY,Phil Cordell,https://open.spotify.com/track/3G0bupXw3cxJeBwr8miF5g,"{'danceability': 0.24, 'energy': 0.756, 'key': 2, 'loudness': -6.994, 'mode': 1, 'speechiness': 0.0465, 'acousticness': 0.432, 'instrumentalness': 0.492, 'liveness': 0.323, 'valence': 0.565, 'tempo': 68.171, 'type': 'audio_features', 'id': '3G0bupXw3cxJeBwr8miF5g', 'uri': 'spotify:track:3G0bupXw3cxJeBwr8miF5g', 'track_href': 'https://api.spotify.com/v1/tracks/3G0bupXw3cxJeBwr8miF5g', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3G0bupXw3cxJeBwr8miF5g', 'duration_ms': 190907, 'time_signature': 4}"
CLOSE TO YOU,Phil Cordell,https://open.spotify.com/track/3qVpkiHjN8jkLD4bF0KfXY,"{'danceability': 0.308, 'energy': 0.489, 'key': 10, 'loudness': -7.361, 'mode': 1, 'speechiness': 0.0285, 'acousticness': 0.254, 'instrumentalness': 0.00027, 'liveness': 0.0822, 'valence': 0.214, 'tempo': 79.115, 'type': 'audio_features', 'id': '3qVpkiHjN8jkLD4bF0KfXY', 'uri': 'spotify:track:3qVpkiHjN8jkLD4bF0KfXY', 'track_href': 'https://api.spotify.com/v1/tracks/3qVpkiHjN8jkLD4bF0KfXY', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3qVpkiHjN8jkLD4bF0KfXY', 'duration_ms': 199880, 'time_signature': 4}"
MOVIE STAR,Phil Cordell,https://open.spotify.com/track/08DDmKykfbk69rMAd4sPEO,"{'danceability': 0.601, 'energy': 0.887, 'key': 9, 'loudness': -7.116, 'mode': 0, 'speechiness': 0.0468, 'acousticness': 0.00573, 'instrumentalness': 0.0236, 'liveness': 0.0696, 'valence': 0.773, 'tempo': 131.573, 'type': 'audio_features', 'id': '08DDmKykfbk69rMAd4sPEO', 'uri': 'spotify:track:08DDmKykfbk69rMAd4sPEO', 'track_href': 'https://api.spotify.com/v1/tracks/08DDmKykfbk69rMAd4sPEO', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/08DDmKykfbk69rMAd4sPEO', 'duration_ms': 198853, 'time_signature': 4}"
The New Year,Phil Cordell,https://open.spotify.com/track/4Y2cR1AEADE6FyNVnuaWhZ,"{'danceability': 0.311, 'energy': 0.742, 'key': 0, 'loudness': -7.844, 'mode': 0, 'speechiness': 0.0419, 'acousticness': 0.00386, 'instrumentalness': 0.00147, 'liveness': 0.124, 'valence': 0.19, 'tempo': 123.572, 'type': 'audio_features', 'id': '4Y2cR1AEADE6FyNVnuaWhZ', 'uri': 'spotify:track:4Y2cR1AEADE6FyNVnuaWhZ', 'track_href': 'https://api.spotify.com/v1/tracks/4Y2cR1AEADE6FyNVnuaWhZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4Y2cR1AEADE6FyNVnuaWhZ', 'duration_ms': 246373, 'time_signature': 4}"
What Are You Doing New Year's Eve?,Phil Cordell,https://open.spotify.com/track/19NdiithlwC8EfytiHVk7a,"{'danceability': 0.345, 'energy': 0.253, 'key': 3, 'loudness': -10.555, 'mode': 0, 'speechiness': 0.0404, 'acousticness': 0.983, 'instrumentalness': 2.91e-06, 'liveness': 0.137, 'valence': 0.249, 'tempo': 138.079, 'type': 'audio_features', 'id': '19NdiithlwC8EfytiHVk7a', 'uri': 'spotify:track:19NdiithlwC8EfytiHVk7a', 'track_href': 'https://api.spotify.com/v1/tracks/19NdiithlwC8EfytiHVk7a', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/19NdiithlwC8EfytiHVk7a', 'duration_ms': 212107, 'time_signature': 3}"
New Year’s Day,Phil Cordell,https://open.spotify.com/track/7F5oktn5YOsR9eR5YsFtqb,"{'danceability': 0.661, 'energy': 0.151, 'key': 0, 'loudness': -12.864, 'mode': 1, 'speechiness': 0.0354, 'acousticness': 0.921, 'instrumentalness': 0, 'liveness': 0.13, 'valence': 0.23, 'tempo': 94.922, 'type': 'audio_features', 'id': '7F5oktn5YOsR9eR5YsFtqb', 'uri': 'spotify:track:7F5oktn5YOsR9eR5YsFtqb', 'track_href': 'https://api.spotify.com/v1/tracks/7F5oktn5YOsR9eR5YsFtqb', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7F5oktn5YOsR9eR5YsFtqb', 'duration_ms': 235467, 'time_signature': 4}"
The New Year (Demo),Phil Cordell,https://open.spotify.com/track/1fjDDkjtJP1hu1odBB4w5C,"{'danceability': 0.64, 'energy': 0.728, 'key': 2, 'loudness': -9.679, 'mode': 1, 'speechiness': 0.0409, 'acousticness': 0.136, 'instrumentalness': 0.166, 'liveness': 0.105, 'valence': 0.881, 'tempo': 119.703, 'type': 'audio_features', 'id': '1fjDDkjtJP1hu1odBB4w5C', 'uri': 'spotify:track:1fjDDkjtJP1hu1odBB4w5C', 'track_href': 'https://api.spotify.com/v1/tracks/1fjDDkjtJP1hu1odBB4w5C', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1fjDDkjtJP1hu1odBB4w5C', 'duration_ms': 197200, 'time_signature': 4}"
Keep The Wolves Away,The New Year,https://open.spotify.com/track/1u7J5sEfgOVRt5bkfU2oGV,"{'danceability': 0.682, 'energy': 0.351, 'key': 1, 'loudness': -10.276, 'mode': 0, 'speechiness': 0.0318, 'acousticness': 0.52, 'instrumentalness': 0.00059, 'liveness': 0.11, 'valence': 0.144, 'tempo': 122.207, 'type': 'audio_features', 'id': '1u7J5sEfgOVRt5bkfU2oGV', 'uri': 'spotify:track:1u7J5sEfgOVRt5bkfU2oGV', 'track_href': 'https://api.spotify.com/v1/tracks/1u7J5sEfgOVRt5bkfU2oGV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1u7J5sEfgOVRt5bkfU2oGV', 'duration_ms': 275520, 'time_signature': 4}"
New Year's Day,The New Year,https://open.spotify.com/track/7DXNTiUCWJvomSGEGMr3H8,"{'danceability': 0.607, 'energy': 0.614, 'key': 7, 'loudness': -7.326, 'mode': 1, 'speechiness': 0.0264, 'acousticness': 0.248, 'instrumentalness': 0, 'liveness': 0.359, 'valence': 0.623, 'tempo': 130.092, 'type': 'audio_features', 'id': '7DXNTiUCWJvomSGEGMr3H8', 'uri': 'spotify:track:7DXNTiUCWJvomSGEGMr3H8', 'track_href': 'https://api.spotify.com/v1/tracks/7DXNTiUCWJvomSGEGMr3H8', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7DXNTiUCWJvomSGEGMr3H8', 'duration_ms': 234240, 'time_signature': 4}"
The Best Is Yet To Come - A Song For The New Year,The New Year,https://open.spotify.com/track/700BSt1v8IerFK91QUaSF4,"{'danceability': 0.554, 'energy': 0.242, 'key': 0, 'loudness': -8.378, 'mode': 1, 'speechiness': 0.0438, 'acousticness': 0.864, 'instrumentalness': 1.09e-06, 'liveness': 0.145, 'valence': 0.326, 'tempo': 134.181, 'type': 'audio_features', 'id': '700BSt1v8IerFK91QUaSF4', 'uri': 'spotify:track:700BSt1v8IerFK91QUaSF4', 'track_href': 'https://api.spotify.com/v1/tracks/700BSt1v8IerFK91QUaSF4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/700BSt1v8IerFK91QUaSF4', 'duration_ms': 235933, 'time_signature': 3}"
Me or Sum (feat. Future & Lil Baby),The New Year,https://open.spotify.com/track/2HHLfzE7PkljuqyYU4vwmh,"{'danceability': 0.534, 'energy': 0.573, 'key': 1, 'loudness': -6.757, 'mode': 1, 'speechiness': 0.414, 'acousticness': 0.00926, 'instrumentalness': 0, 'liveness': 0.136, 'valence': 0.373, 'tempo': 160.333, 'type': 'audio_features', 'id': '2HHLfzE7PkljuqyYU4vwmh', 'uri': 'spotify:track:2HHLfzE7PkljuqyYU4vwmh', 'track_href': 'https://api.spotify.com/v1/tracks/2HHLfzE7PkljuqyYU4vwmh', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2HHLfzE7PkljuqyYU4vwmh', 'duration_ms': 225533, 'time_signature': 4}"
New Year's Day,The New Year,https://open.spotify.com/track/2CwMxEXxMiLRrKPLjQLmne,"{'danceability': 0.518, 'energy': 0.803, 'key': 8, 'loudness': -6.337, 'mode': 0, 'speechiness': 0.0318, 'acousticness': 0.00151, 'instrumentalness': 0.0246, 'liveness': 0.612, 'valence': 0.633, 'tempo': 133.462, 'type': 'audio_features', 'id': '2CwMxEXxMiLRrKPLjQLmne', 'uri': 'spotify:track:2CwMxEXxMiLRrKPLjQLmne', 'track_href': 'https://api.spotify.com/v1/tracks/2CwMxEXxMiLRrKPLjQLmne', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2CwMxEXxMiLRrKPLjQLmne', 'duration_ms': 257040, 'time_signature': 4}"
The New Year,The New Year,https://open.spotify.com/track/6dIET8vnKMRgnEeOhS4br1,"{'danceability': 0.57, 'energy': 0.588, 'key': 2, 'loudness': -11.982, 'mode': 1, 'speechiness': 0.031, 'acousticness': 0.00772, 'instrumentalness': 0.958, 'liveness': 0.0787, 'valence': 0.28, 'tempo': 134.993, 'type': 'audio_features', 'id': '6dIET8vnKMRgnEeOhS4br1', 'uri': 'spotify:track:6dIET8vnKMRgnEeOhS4br1', 'track_href': 'https://api.spotify.com/v1/tracks/6dIET8vnKMRgnEeOhS4br1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6dIET8vnKMRgnEeOhS4br1', 'duration_ms': 211487, 'time_signature': 4}"
Aşk Eski Bir Yalan,The New Year,https://open.spotify.com/track/2KnCpaSdST2u31X4yVJBra,"{'danceability': 0.435, 'energy': 0.642, 'key': 11, 'loudness': -7.581, 'mode': 0, 'speechiness': 0.0704, 'acousticness': 0.685, 'instrumentalness': 0.000689, 'liveness': 0.731, 'valence': 0.69, 'tempo': 112.603, 'type': 'audio_features', 'id': '2KnCpaSdST2u31X4yVJBra', 'uri': 'spotify:track:2KnCpaSdST2u31X4yVJBra', 'track_href': 'https://api.spotify.com/v1/tracks/2KnCpaSdST2u31X4yVJBra', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2KnCpaSdST2u31X4yVJBra', 'duration_ms': 141606, 'time_signature': 4}"
İkimiz Bir Fidanız - Barış K Edit,The New Year,https://open.spotify.com/track/0FeyyYLAowEYP1g9yxcipz,"{'danceability': 0.55, 'energy': 0.715, 'key': 1, 'loudness': -11.164, 'mode': 1, 'speechiness': 0.063, 'acousticness': 0.374, 'instrumentalness': 3.5e-06, 'liveness': 0.17, 'valence': 0.778, 'tempo': 82.116, 'type': 'audio_features', 'id': '0FeyyYLAowEYP1g9yxcipz', 'uri': 'spotify:track:0FeyyYLAowEYP1g9yxcipz', 'track_href': 'https://api.spotify.com/v1/tracks/0FeyyYLAowEYP1g9yxcipz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0FeyyYLAowEYP1g9yxcipz', 'duration_ms': 223720, 'time_signature': 4}"
Bir Ateşe Attın Beni,The New Year,https://open.spotify.com/track/0C1EzLDBUfTlQD95FxVWx1,"{'danceability': 0.307, 'energy': 0.647, 'key': 1, 'loudness': -6.428, 'mode': 0, 'speechiness': 0.0466, 'acousticness': 0.431, 'instrumentalness': 0.00191, 'liveness': 0.11, 'valence': 0.699, 'tempo': 190.582, 'type': 'audio_features', 'id': '0C1EzLDBUfTlQD95FxVWx1', 'uri': 'spotify:track:0C1EzLDBUfTlQD95FxVWx1', 'track_href': 'https://api.spotify.com/v1/tracks/0C1EzLDBUfTlQD95FxVWx1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0C1EzLDBUfTlQD95FxVWx1', 'duration_ms': 279754, 'time_signature': 4}"
İkimiz Bir Fidanız,The New Year,https://open.spotify.com/track/1rRHrIgrPPHUYD97oYAgli,"{'danceability': 0.531, 'energy': 0.773, 'key': 8, 'loudness': -8.211, 'mode': 1, 'speechiness': 0.076, 'acousticness': 0.538, 'instrumentalness': 0, 'liveness': 0.1, 'valence': 0.771, 'tempo': 81.981, 'type': 'audio_features', 'id': '1rRHrIgrPPHUYD97oYAgli', 'uri': 'spotify:track:1rRHrIgrPPHUYD97oYAgli', 'track_href': 'https://api.spotify.com/v1/tracks/1rRHrIgrPPHUYD97oYAgli', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1rRHrIgrPPHUYD97oYAgli', 'duration_ms': 210580, 'time_signature': 4}"
Dilo Dilo Yaylalar,Kamuran Akkor,https://open.spotify.com/track/18SvDMHg0cSmkfGoVLdlOQ,"{'danceability': 0.626, 'energy': 0.741, 'key': 1, 'loudness': -7.838, 'mode': 1, 'speechiness': 0.0878, 'acousticness': 0.011, 'instrumentalness': 2.51e-06, 'liveness': 0.0864, 'valence': 0.805, 'tempo': 94.256, 'type': 'audio_features', 'id': '18SvDMHg0cSmkfGoVLdlOQ', 'uri': 'spotify:track:18SvDMHg0cSmkfGoVLdlOQ', 'track_href': 'https://api.spotify.com/v1/tracks/18SvDMHg0cSmkfGoVLdlOQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/18SvDMHg0cSmkfGoVLdlOQ', 'duration_ms': 224559, 'time_signature': 4}"
Kabahat Seni Sevende,Kamuran Akkor,https://open.spotify.com/track/3mzwmQY8YEqruOTlOg1QCb,"{'danceability': 0.317, 'energy': 0.526, 'key': 7, 'loudness': -6.403, 'mode': 0, 'speechiness': 0.0284, 'acousticness': 0.803, 'instrumentalness': 0.00106, 'liveness': 0.192, 'valence': 0.621, 'tempo': 91.786, 'type': 'audio_features', 'id': '3mzwmQY8YEqruOTlOg1QCb', 'uri': 'spotify:track:3mzwmQY8YEqruOTlOg1QCb', 'track_href': 'https://api.spotify.com/v1/tracks/3mzwmQY8YEqruOTlOg1QCb', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3mzwmQY8YEqruOTlOg1QCb', 'duration_ms': 285466, 'time_signature': 4}"
Aşk Eski Bir Yalan,Kamuran Akkor,https://open.spotify.com/track/2nIuMIjhaHm1RgLQmi9mVO,"{'danceability': 0.443, 'energy': 0.683, 'key': 11, 'loudness': -5.491, 'mode': 1, 'speechiness': 0.0604, 'acousticness': 0.532, 'instrumentalness': 0, 'liveness': 0.739, 'valence': 0.621, 'tempo': 111.097, 'type': 'audio_features', 'id': '2nIuMIjhaHm1RgLQmi9mVO', 'uri': 'spotify:track:2nIuMIjhaHm1RgLQmi9mVO', 'track_href': 'https://api.spotify.com/v1/tracks/2nIuMIjhaHm1RgLQmi9mVO', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2nIuMIjhaHm1RgLQmi9mVO', 'duration_ms': 144767, 'time_signature': 4}"
İkimize Ağlarım,Kamuran Akkor,https://open.spotify.com/track/2bpQQe3IR74Cyo8DPWIORL,"{'danceability': 0.462, 'energy': 0.589, 'key': 1, 'loudness': -5.631, 'mode': 1, 'speechiness': 0.131, 'acousticness': 0.547, 'instrumentalness': 0, 'liveness': 0.651, 'valence': 0.348, 'tempo': 173.209, 'type': 'audio_features', 'id': '2bpQQe3IR74Cyo8DPWIORL', 'uri': 'spotify:track:2bpQQe3IR74Cyo8DPWIORL', 'track_href': 'https://api.spotify.com/v1/tracks/2bpQQe3IR74Cyo8DPWIORL', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2bpQQe3IR74Cyo8DPWIORL', 'duration_ms': 333624, 'time_signature': 4}"
Tövbeler Olsun,Kamuran Akkor,https://open.spotify.com/track/6ntudACTISddMviSt9pYil,"{'danceability': 0.696, 'energy': 0.754, 'key': 7, 'loudness': -6.765, 'mode': 1, 'speechiness': 0.0402, 'acousticness': 0.325, 'instrumentalness': 0.00118, 'liveness': 0.117, 'valence': 0.698, 'tempo': 102.175, 'type': 'audio_features', 'id': '6ntudACTISddMviSt9pYil', 'uri': 'spotify:track:6ntudACTISddMviSt9pYil', 'track_href': 'https://api.spotify.com/v1/tracks/6ntudACTISddMviSt9pYil', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6ntudACTISddMviSt9pYil', 'duration_ms': 207980, 'time_signature': 4}"
